4.381909547738692901e+00 3.671505649435239604e+00
4.467336683417085119e+00 3.620163112978349140e+00
4.552763819095477338e+00 3.576434018508094503e+00
4.638190954773868668e+00 3.540043114319181505e+00
4.723618090452260887e+00 3.510691241584572797e+00
4.809045226130653106e+00 3.488057849473007010e+00
4.894472361809045324e+00 3.471803440307128952e+00
4.979899497487436655e+00 3.461571944761883124e+00
5.065326633165828873e+00 3.456993027103257177e+00
5.150753768844221092e+00 3.457684320467437011e+00
5.236180904522612423e+00 3.463253592180350005e+00
5.321608040201004641e+00 3.473300839117379191e+00
5.407035175879396860e+00 3.487420313103852365e+00
5.492462311557788190e+00 3.505202476355115948e+00
5.577889447236180409e+00 3.526235886958056565e+00
5.663316582914572628e+00 3.550109014391876983e+00
5.748743718592964846e+00 3.576411985090067969e+00
5.834170854271356177e+00 3.604738258042103460e+00
5.919597989949748396e+00 3.634686230436243726e+00
6.005025125628140614e+00 3.665860773341802936e+00
6.090452261306531945e+00 3.697874697432474989e+00
6.175879396984924163e+00 3.730350148749653982e+00
6.261306532663316382e+00 3.762919934506462560e+00
6.346733668341707713e+00 3.795228778931326818e+00
6.432160804020099931e+00 3.826934509153375963e+00
6.517587939698492150e+00 3.857709171126451064e+00
6.603015075376884369e+00 3.887240075594745825e+00
6.688442211055275699e+00 3.915230774098701794e+00
6.773869346733667918e+00 3.941401965019860398e+00
6.859296482412060136e+00 3.965492329668937721e+00
6.944723618090451467e+00 3.987259298410354091e+00
7.030150753768843686e+00 4.006479746830853728e+00
7.115577889447235904e+00 4.022950621946802308e+00
7.201005025125628123e+00 4.036489498450435143e+00
7.286432160804020342e+00 4.046935065000274889e+00
7.371859296482410784e+00 4.054147540547303308e+00
7.457286432160803002e+00 4.058009020705402037e+00
7.542713567839195221e+00 4.058423754159695918e+00
7.628140703517587440e+00 4.055318349116175725e+00
7.713567839195979658e+00 4.048641909792073612e+00
7.798994974874371877e+00 4.038366102945335712e+00
7.884422110552764096e+00 4.024485154446127311e+00
7.969849246231154538e+00 4.007015775886960895e+00
8.055276381909546757e+00 3.985997021234434001e+00
8.140703517587938975e+00 3.961490073520748112e+00
8.226130653266331194e+00 3.933577961576462556e+00
8.311557788944723413e+00 3.902365206801158060e+00
8.396984924623115631e+00 3.867977399979077635e+00
8.482412060301507850e+00 3.830560708128206926e+00
8.567839195979898292e+00 3.790281311397818875e+00
8.653266331658290511e+00 3.747324769999744731e+00
8.738693467336682730e+00 3.701895321183634291e+00
8.824120603015074948e+00 3.654215106250965572e+00
8.909547738693467167e+00 3.604523327610353434e+00
8.994974874371859386e+00 3.553075335872839524e+00
9.080402010050249828e+00 3.500141646987060096e+00
9.165829145728642047e+00 3.446006889415191843e+00
9.251256281407034265e+00 3.390968681350219338e+00
9.336683417085426484e+00 3.335336437971316847e+00
9.422110552763818703e+00 3.279430108742773964e+00
9.507537688442210921e+00 3.223578844749455996e+00
9.592964824120603140e+00 3.168119596075237521e+00
9.678391959798993582e+00 3.113395639221838707e+00
9.763819095477385801e+00 3.059755034566231213e+00
9.849246231155778020e+00 3.007549013860349341e+00
9.934673366834170238e+00 2.957130297769850813e+00
1.002010050251256246e+01 2.908851343454036176e+00
1.010552763819095468e+01 2.863062522184860459e+00
1.019095477386934689e+01 2.820110227009092085e+00
1.027638190954773734e+01 2.780334910447039842e+00
1.036180904522612956e+01 2.744069052233855555e+00
1.044723618090452177e+01 2.711635057101753787e+00
1.053266331658291399e+01 2.683343082602267060e+00
1.061809045226130621e+01 2.659488796966048341e+00
1.070351758793969843e+01 2.640351067007068231e+00
1.078894472361809065e+01 2.626189576065415032e+00
1.087437185929648109e+01 2.617242371989399352e+00
1.095979899497487331e+01 2.613723345159654876e+00
1.104522613065326553e+01 2.615819636552812799e+00
1.113065326633165775e+01 2.623688975848359473e+00
1.121608040201004997e+01 2.637456949567160258e+00
1.130150753768844218e+01 2.657214199262874832e+00
1.138693467336683263e+01 2.683013549742012671e+00
1.147236180904522485e+01 2.714867067336279582e+00
1.155778894472361706e+01 2.752743048198346365e+00
1.164321608040200928e+01 2.796562936659960474e+00
1.172864321608040150e+01 2.846198173608223581e+00
1.181407035175879372e+01 2.901466974921931730e+00
1.189949748743718594e+01 2.962131039931133358e+00
1.198492462311557638e+01 3.027892189929989541e+00
1.207035175879396860e+01 3.098388936721748976e+00
1.215577889447236082e+01 3.173192981213928121e+00
1.224120603015075304e+01 3.251805642033708921e+00
1.232663316582914526e+01 3.333654214212103284e+00
1.241206030150753747e+01 3.418088257885552483e+00
1.249748743718592969e+01 3.504375817045583652e+00
1.258291457286432014e+01 3.591699568335650739e+00
1.266834170854271235e+01 3.679152899868771698e+00
1.275376884422110457e+01 3.765735920116989099e+00
1.283919597989949679e+01 3.850351396805344883e+00
1.292462311557788901e+01 3.931800625873002275e+00
1.301005025125628123e+01 4.008779230466782195e+00
1.309547738693467345e+01 4.079872889965278304e+00
1.318090452261306389e+01 4.143552999057050101e+00
1.326633165829145611e+01 4.198172256857796825e+00
1.335175879396984833e+01 4.241960186057433191e+00
1.343718592964824055e+01 4.273018582112330321e+00
1.352261306532663276e+01 4.289316892489965838e+00
1.360804020100502498e+01 4.288687525930988897e+00
1.369346733668341543e+01 4.268821091775230059e+00
1.377889447236180764e+01 4.227261569306865141e+00
1.386432160804019986e+01 4.161401407160708388e+00
1.394974874371859208e+01 4.068476552747568142e+00
1.403517587939698430e+01 3.945561411738977675e+00
1.412060301507537652e+01 3.789563737582065883e+00
1.420603015075376874e+01 3.597219451052718675e+00
1.429145728643215918e+01 3.365087389856896927e+00
1.437688442211055140e+01 3.089543988266581387e+00
1.446231155778894362e+01 2.766777886802184838e+00
1.454773869346733584e+01 2.392784471943363300e+00
1.463316582914572805e+01 1.963360345895256653e+00
1.471859296482412027e+01 1.474097726386127682e+00
1.480402010050251249e+01 9.203787765047455327e-01
1.488944723618090293e+01 2.973698645774858207e-01
1.497487437185929515e+01 -3.999842459023348340e-01
1.506030150753768737e+01 -1.176966276317310989e+00
1.514572864321607781e+01 -2.039092382936709136e+00
1.523115577889447181e+01 -2.992118176852061495e+00
1.531658291457286225e+01 -4.042044813909538625e+00
1.540201005025125625e+01 -5.195125154594163241e+00
1.548743718592964669e+01 -6.457869993852188628e+00
1.557286432160804068e+01 -7.837054360902605765e+00
1.565829145728643113e+01 -9.339723888975335342e+00
1.574371859296482157e+01 -1.097320125504420218e+01
1.582914572864321556e+01 -1.274509268950740726e+01
1.591457286432160600e+01 -1.466329455579447583e+01
1.600000000000000000e+01 -1.673600000000000065e+01
