9.763819095477385801e+00 1.529877517283115607e+00
9.849246231155778020e+00 1.503774506930174670e+00
9.934673366834170238e+00 1.478565148884925406e+00
1.002010050251256246e+01 1.454425671727018088e+00
1.010552763819095468e+01 1.431531261092430229e+00
1.019095477386934689e+01 1.410055113504546043e+00
1.027638190954773734e+01 1.390167455223519921e+00
1.036180904522612956e+01 1.372034526116927777e+00
1.044723618090452177e+01 1.355817528550876894e+00
1.053266331658291399e+01 1.341671541301133530e+00
1.061809045226130621e+01 1.329744398483024170e+00
1.070351758793969843e+01 1.320175533503534115e+00
1.078894472361809065e+01 1.313094788032707516e+00
1.087437185929648109e+01 1.308621185994699676e+00
1.095979899497487331e+01 1.306861672579827438e+00
1.104522613065326553e+01 1.307909818276406400e+00
1.113065326633165775e+01 1.311844487924179736e+00
1.121608040201004997e+01 1.318728474783580129e+00
1.130150753768844218e+01 1.328607099631437416e+00
1.138693467336683263e+01 1.341506774871006336e+00
1.147236180904522485e+01 1.357433533668139791e+00
1.155778894472361706e+01 1.376371524099173183e+00
1.164321608040200928e+01 1.398281468329980237e+00
1.172864321608040150e+01 1.423099086804111790e+00
1.181407035175879372e+01 1.450733487460965865e+00
1.189949748743718594e+01 1.481065519965566679e+00
1.198492462311557638e+01 1.513946094964994771e+00
1.207035175879396860e+01 1.549194468360874488e+00
1.215577889447236082e+01 1.586596490606964061e+00
1.224120603015075304e+01 1.625902821016854460e+00
1.232663316582914526e+01 1.666827107106051642e+00
1.241206030150753747e+01 1.709044128942776242e+00
1.249748743718592969e+01 1.752187908522791826e+00
1.258291457286432014e+01 1.795849784167825369e+00
1.266834170854271235e+01 1.839576449934385849e+00
1.275376884422110457e+01 1.882867960058494550e+00
1.283919597989949679e+01 1.925175698402672442e+00
1.292462311557788901e+01 1.965900312936501138e+00
1.301005025125628123e+01 2.004389615233391098e+00
1.309547738693467345e+01 2.039936444982639152e+00
1.318090452261306389e+01 2.071776499528525051e+00
1.326633165829145611e+01 2.099086128428898412e+00
1.335175879396984833e+01 2.120980093028716595e+00
1.343718592964824055e+01 2.136509291056165161e+00
1.352261306532663276e+01 2.144658446244982919e+00
1.360804020100502498e+01 2.144343762965494449e+00
1.369346733668341543e+01 2.134410545887615029e+00
1.377889447236180764e+01 2.113630784653432571e+00
1.386432160804019986e+01 2.080700703580354194e+00
1.394974874371859208e+01 2.034238276373784071e+00
1.403517587939698430e+01 1.972780705869488838e+00
1.412060301507537652e+01 1.894781868791032942e+00
1.420603015075376874e+01 1.798609725526359338e+00
1.429145728643215918e+01 1.682543694928448463e+00
1.437688442211055140e+01 1.544771994133290693e+00
1.446231155778894362e+01 1.383388943401092419e+00
1.454773869346733584e+01 1.196392235971681650e+00
1.463316582914572805e+01 9.816801729476283267e-01
1.471859296482412027e+01 7.370488631930638412e-01
1.480402010050251249e+01 4.601893882523727664e-01
1.488944723618090293e+01 1.486849322887429103e-01
1.497487437185929515e+01 -1.999921229511674170e-01
1.506030150753768737e+01 -5.884831381586554944e-01
1.514572864321607781e+01 -1.019546191468354568e+00
1.523115577889447181e+01 -1.496059088426030748e+00
1.531658291457286225e+01 -2.021022406954769313e+00
1.540201005025125625e+01 -2.597562577297081621e+00
1.548743718592964669e+01 -3.228934996926094314e+00
1.557286432160804068e+01 -3.918527180451302883e+00
1.565829145728643113e+01 -4.669861944487667671e+00
1.574371859296482157e+01 -5.486600627522101092e+00
1.582914572864321556e+01 -6.372546344753703629e+00
1.591457286432160600e+01 -7.331647277897237913e+00
1.600000000000000000e+01 -8.368000000000000327e+00
